booking_id,property_id,booking_date,check_in_date,checkout_date,no_guests,room_category,booking_platform,ratings_given,booking_status,revenue_generated,revenue_realized
May022218562RT44,18562,2022-04-26,2022-05-02,2022-05-04,2,RT4,makeyourtrip,3.0,Checked Out,19000,19000
May022218562RT45,18562,2022-04-30,2022-05-02,2022-05-04,2,RT4,others,3.0,Checked Out,19000,19000
May022218562RT46,18562,2022-05-01,2022-05-02,2022-05-08,2,RT4,logtrip,4.0,Checked Out,19000,19000
May022218562RT47,18562,2022-04-26,2022-05-02,2022-05-08,1,RT4,others,,Checked Out,19000,19000
May022218562RT48,18562,2022-04-29,2022-05-02,2022-05-08,4,RT4,logtrip,,Cancelled,22800,9120
May022218562RT49,18562,2022-04-28,2022-05-02,2022-05-06,2,RT4,tripster,4.0,Checked Out,19000,19000
May022218562RT410,18562,2022-04-30,2022-05-02,2022-05-03,2,RT4,logtrip,,Cancelled,19000,7600
May022218562RT411,18562,2022-05-02,2022-05-02,2022-05-03,3,RT4,others,,Checked Out,20900,20900
May022218562RT412,18562,2022-04-27,2022-05-02,2022-05-06,2,RT4,makeyourtrip,,Cancelled,19000,7600
May022218563RT11,18563,2022-05-01,2022-05-02,2022-05-04,1,RT1,makeyourtrip,,Checked Out,6500,6500
May022218563RT12,18563,2022-04-30,2022-05-02,2022-05-03,1,RT1,makeyourtrip,,Checked Out,6500,6500
May022218563RT13,18563,2022-05-01,2022-05-02,2022-05-03,1,RT1,logtrip,3.0,Checked Out,6500,6500
May022218563RT14,18563,2022-05-02,2022-05-02,2022-05-03,2,RT1,others,,Checked Out,6500,6500
May022218563RT15,18563,2022-05-02,2022-05-02,2022-05-05,2,RT1,direct online,,Checked Out,6500,6500
May022218563RT16,18563,2022-05-01,2022-05-02,2022-05-03,1,RT1,others,3.0,Checked Out,6500,6500
May022218563RT17,18563,2022-05-02,2022-05-02,2022-05-03,1,RT1,others,3.0,Checked Out,6500,6500
May022218563RT18,18563,2022-05-02,2022-05-02,2022-05-05,2,RT1,makeyourtrip,3.0,Checked Out,6500,6500
May022218563RT19,18563,2022-05-01,2022-05-02,2022-05-03,2,RT1,tripster,,No Show,6500,6500
May022218563RT110,18563,2022-05-02,2022-05-02,2022-05-03,1,RT1,others,,Checked Out,6500,6500
May022218563RT111,18563,2022-04-29,2022-05-02,2022-05-04,4,RT1,direct offline,4.0,Checked Out,7800,7800
May022218563RT112,18563,2022-05-02,2022-05-02,2022-05-03,1,RT1,makeyourtrip,,Cancelled,6500,2600
May022218563RT113,18563,2022-04-26,2022-05-02,2022-05-04,1,RT1,others,3.0,Checked Out,6500,6500
May022218563RT114,18563,2022-05-01,2022-05-02,2022-05-05,1,RT1,logtrip,,Cancelled,6500,2600
May022218563RT21,18563,2022-05-01,2022-05-02,2022-05-03,2,RT2,direct online,,No Show,9000,9000
May022218563RT22,18563,2022-05-02,2022-05-02,2022-05-03,4,RT2,makeyourtrip,,Checked Out,10800,10800
May022218563RT23,18563,2022-05-01,2022-05-02,2022-05-03,4,RT2,direct online,3.0,Checked Out,10800,10800
May022218563RT24,18563,2022-05-02,2022-05-02,2022-05-03,1,RT2,others,3.0,Checked Out,9000,9000
May022218563RT25,18563,2022-05-02,2022-05-02,2022-05-03,1,RT2,tripster,,Cancelled,9000,3600
May022218563RT26,18563,2022-05-01,2022-05-02,2022-05-03,1,RT2,makeyourtrip,,Checked Out,9000,9000
May022218563RT27,18563,2022-04-26,2022-05-02,2022-05-03,1,RT2,makeyourtrip,,Checked Out,9000,9000
May022218563RT28,18563,2022-05-02,2022-05-02,2022-05-03,1,RT2,tripster,3.0,Checked Out,9000,9000
May022218563RT29,18563,2022-04-30,2022-05-02,2022-05-05,3,RT2,makeyourtrip,,Cancelled,9900,3960
May022218563RT210,18563,2022-04-28,2022-05-02,2022-05-03,2,RT2,others,,Checked Out,9000,9000
May022218563RT211,18563,2022-04-29,2022-05-02,2022-05-03,1,RT2,journey,,No Show,9000,9000
May022218563RT212,18563,2022-05-01,2022-05-02,2022-05-03,4,RT2,others,3.0,Checked Out,10800,10800
May022218563RT213,18563,2022-05-02,2022-05-02,2022-05-03,1,RT2,makeyourtrip,,Checked Out,9000,9000
May022218563RT214,18563,2022-05-01,2022-05-02,2022-05-05,1,RT2,tripster,4.0,Checked Out,9000,9000
May022218563RT215,18563,2022-04-28,2022-05-02,2022-05-03,1,RT2,others,,Cancelled,9000,3600
May022218563RT31,18563,2022-05-02,2022-05-02,2022-05-03,2,RT3,others,,Cancelled,12000,4800
May022218563RT32,18563,2022-04-30,2022-05-02,2022-05-06,2,RT3,direct offline,3.0,Checked Out,12000,12000
May022218563RT33,18563,2022-05-01,2022-05-02,2022-05-03,1,RT3,direct online,4.0,Checked Out,12000,12000
May022218563RT34,18563,2022-04-29,2022-05-02,2022-05-03,3,RT3,makeyourtrip,3.0,Checked Out,13200,13200
May022218563RT35,18563,2022-05-02,2022-05-02,2022-05-03,1,RT3,others,,Cancelled,12000,4800
May022218563RT36,18563,2022-05-02,2022-05-02,2022-05-05,3,RT3,others,5.0,Checked Out,13200,13200
May022218563RT37,18563,2022-04-30,2022-05-02,2022-05-03,2,RT3,logtrip,,Cancelled,12000,4800
May022218563RT38,18563,2022-05-02,2022-05-02,2022-05-04,1,RT3,logtrip,,No Show,12000,12000
May022218563RT39,18563,2022-04-28,2022-05-02,2022-05-03,1,RT3,others,,Cancelled,12000,4800
May022218563RT310,18563,2022-05-01,2022-05-02,2022-05-05,4,RT3,makeyourtrip,3.0,Checked Out,14400,14400
May022218563RT311,18563,2022-05-01,2022-05-02,2022-05-03,2,RT3,others,,Cancelled,12000,4800
May022218563RT41,18563,2022-05-01,2022-05-02,2022-05-03,4,RT4,makeyourtrip,,Cancelled,22800,9120
May022218563RT42,18563,2022-04-30,2022-05-02,2022-05-03,1,RT4,others,,Cancelled,19000,7600
May022218563RT43,18563,2022-05-01,2022-05-02,2022-05-04,2,RT4,logtrip,3.0,Checked Out,19000,19000
May022218563RT44,18563,2022-05-02,2022-05-02,2022-05-03,1,RT4,makeyourtrip,,Cancelled,19000,7600
May022218563RT45,18563,2022-04-29,2022-05-02,2022-05-03,2,RT4,others,,Checked Out,19000,19000
May022218563RT46,18563,2022-05-02,2022-05-02,2022-05-05,1,RT4,others,3.0,Checked Out,19000,19000
May022218563RT47,18563,2022-05-02,2022-05-02,2022-05-04,1,RT4,tripster,,Checked Out,19000,19000
May022218563RT48,18563,2022-04-12,2022-05-02,2022-05-04,5,RT4,logtrip,1.0,Checked Out,24700,24700
May022218563RT49,18563,2022-05-02,2022-05-02,2022-05-05,1,RT4,direct online,,No Show,19000,19000
May022218563RT410,18563,2022-04-27,2022-05-02,2022-05-03,1,RT4,tripster,,Cancelled,19000,7600
May022218563RT411,18563,2022-05-01,2022-05-02,2022-05-03,2,RT4,logtrip,,Cancelled,19000,7600
May022219558RT11,19558,2022-04-27,2022-05-02,2022-05-03,2,RT1,others,,Checked Out,9750,9750
May022219558RT12,19558,2022-04-27,2022-05-02,2022-05-03,3,RT1,others,,Checked Out,10725,10725
May022219558RT13,19558,2022-04-28,2022-05-02,2022-05-05,2,RT1,others,,Checked Out,9750,9750
May022219558RT14,19558,2022-04-29,2022-05-02,2022-05-03,2,RT1,others,,No Show,9750,9750
May022219558RT15,19558,2022-04-28,2022-05-02,2022-05-03,2,RT1,others,,Cancelled,9750,3900
May022219558RT16,19558,2022-04-28,2022-05-02,2022-05-03,2,RT1,direct offline,,Checked Out,9750,9750
May022219558RT17,19558,2022-04-29,2022-05-02,2022-05-05,2,RT1,logtrip,,No Show,9750,9750
May022219558RT18,19558,2022-04-30,2022-05-02,2022-05-07,2,RT1,makeyourtrip,4.0,Checked Out,9750,9750
May022219558RT19,19558,2022-04-27,2022-05-02,2022-05-07,2,RT1,direct online,,Cancelled,9750,3900
May022219558RT110,19558,2022-05-02,2022-05-02,2022-05-03,3,RT1,others,,Cancelled,10725,4290
May022219558RT111,19558,2022-04-25,2022-05-02,2022-05-08,2,RT1,others,,Checked Out,9750,9750
May022219558RT112,19558,2022-04-28,2022-05-02,2022-05-03,1,RT1,others,,Cancelled,9750,3900
May022219558RT113,19558,2022-04-25,2022-05-02,2022-05-05,2,RT1,journey,,Checked Out,9750,9750
May022219558RT114,19558,2022-04-30,2022-05-02,2022-05-03,4,RT1,makeyourtrip,2.0,Checked Out,11700,11700
May022219558RT115,19558,2022-05-01,2022-05-02,2022-05-03,4,RT1,makeyourtrip,,No Show,11700,11700
May022219558RT116,19558,2022-04-29,2022-05-02,2022-05-05,2,RT1,logtrip,,Checked Out,9750,9750
May022219558RT21,19558,2022-04-29,2022-05-02,2022-05-08,2,RT2,makeyourtrip,,Cancelled,13500,5400
May022219558RT22,19558,2022-04-30,2022-05-02,2022-05-03,2,RT2,logtrip,,Checked Out,13500,13500
May022219558RT23,19558,2022-04-30,2022-05-02,2022-05-03,2,RT2,tripster,,Cancelled,13500,5400
May022219558RT24,19558,2022-04-28,2022-05-02,2022-05-03,2,RT2,makeyourtrip,,Checked Out,13500,13500
May022219558RT25,19558,2022-04-29,2022-05-02,2022-05-04,3,RT2,others,,Checked Out,14850,14850
May022219558RT26,19558,2022-04-27,2022-05-02,2022-05-06,4,RT2,makeyourtrip,,Checked Out,16200,16200
May022219558RT27,19558,2022-04-26,2022-05-02,2022-05-03,2,RT2,makeyourtrip,,Cancelled,13500,5400
May022219558RT28,19558,2022-05-01,2022-05-02,2022-05-03,2,RT2,logtrip,1.0,Checked Out,13500,13500
May022219558RT29,19558,2022-04-30,2022-05-02,2022-05-04,2,RT2,tripster,,Cancelled,13500,5400
May022219558RT210,19558,2022-04-29,2022-05-02,2022-05-03,1,RT2,others,,Checked Out,13500,13500
May022219558RT211,19558,2022-04-29,2022-05-02,2022-05-03,2,RT2,others,1.0,Checked Out,13500,13500
May022219558RT212,19558,2022-04-26,2022-05-02,2022-05-04,4,RT2,others,2.0,Checked Out,16200,16200
May022219558RT213,19558,2022-04-30,2022-05-02,2022-05-03,2,RT2,others,,Checked Out,13500,13500
May022219558RT214,19558,2022-05-01,2022-05-02,2022-05-08,3,RT2,journey,2.0,Checked Out,14850,14850
May022219558RT215,19558,2022-04-29,2022-05-02,2022-05-03,2,RT2,direct online,2.0,Checked Out,13500,13500
May022219558RT216,19558,2022-04-28,2022-05-02,2022-05-03,2,RT2,logtrip,3.0,Checked Out,13500,13500
May022219558RT217,19558,2022-04-08,2022-05-02,2022-05-07,2,RT2,others,,Cancelled,13500,5400
May022219558RT31,19558,2022-04-30,2022-05-02,2022-05-03,4,RT3,makeyourtrip,1.0,Checked Out,21600,21600
May022219558RT32,19558,2022-04-27,2022-05-02,2022-05-04,2,RT3,others,2.0,Checked Out,18000,18000
May022219558RT33,19558,2022-05-01,2022-05-02,2022-05-03,5,RT3,others,,Checked Out,23400,23400
May022219558RT34,19558,2022-04-29,2022-05-02,2022-05-04,2,RT3,logtrip,2.0,Checked Out,18000,18000
May022219558RT35,19558,2022-05-02,2022-05-02,2022-05-03,6,RT3,others,,Checked Out,25200,25200
May022219558RT36,19558,2022-04-25,2022-05-02,2022-05-03,1,RT3,direct online,2.0,Checked Out,18000,18000
May022219558RT37,19558,2022-04-11,2022-05-02,2022-05-04,2,RT3,makeyourtrip,5.0,Checked Out,18000,18000
May022219558RT38,19558,2022-05-01,2022-05-02,2022-05-03,2,RT3,direct online,2.0,Checked Out,18000,18000
May022219558RT39,19558,2022-04-30,2022-05-02,2022-05-06,5,RT3,makeyourtrip,,Cancelled,23400,9360
May022219558RT41,19558,2022-04-30,2022-05-02,2022-05-03,2,RT4,others,1.0,Checked Out,28500,28500
May022219558RT42,19558,2022-04-28,2022-05-02,2022-05-03,3,RT4,journey,2.0,Checked Out,31350,31350
May022219558RT43,19558,2022-04-30,2022-05-02,2022-05-05,2,RT4,makeyourtrip,3.0,Checked Out,28500,28500
May022219558RT44,19558,2022-04-27,2022-05-02,2022-05-03,2,RT4,logtrip,,Checked Out,28500,28500
May022219559RT11,19559,2022-04-29,2022-05-02,2022-05-03,4,RT1,others,,Checked Out,11700,11700
May022219559RT12,19559,2022-04-30,2022-05-02,2022-05-03,3,RT1,makeyourtrip,3.0,Checked Out,10725,10725
May022219559RT13,19559,2022-05-02,2022-05-02,2022-05-04,3,RT1,others,3.0,Checked Out,10725,10725
May022219559RT14,19559,2022-04-27,2022-05-02,2022-05-03,1,RT1,direct offline,2.0,Checked Out,9750,9750
May022219559RT15,19559,2022-04-26,2022-05-02,2022-05-05,2,RT1,direct online,1.0,Checked Out,9750,9750
May022219559RT16,19559,2022-04-30,2022-05-02,2022-05-03,3,RT1,others,2.0,Checked Out,10725,10725
May022219559RT17,19559,2022-05-01,2022-05-02,2022-05-04,2,RT1,makeyourtrip,3.0,Checked Out,9750,9750
May022219559RT18,19559,2022-04-28,2022-05-02,2022-05-03,2,RT1,direct online,,Cancelled,9750,3900
May022219559RT19,19559,2022-04-28,2022-05-02,2022-05-03,1,RT1,others,3.0,Checked Out,9750,9750
May022219559RT110,19559,2022-04-12,2022-05-02,2022-05-08,2,RT1,others,,Checked Out,9750,9750
May022219559RT111,19559,2022-04-29,2022-05-02,2022-05-04,4,RT1,makeyourtrip,2.0,Checked Out,11700,11700
May022219559RT112,19559,2022-04-30,2022-05-02,2022-05-06,3,RT1,others,3.0,Checked Out,10725,10725
May022219559RT113,19559,2022-04-12,2022-05-02,2022-05-04,2,RT1,others,,Checked Out,9750,9750
May022219559RT21,19559,2022-05-02,2022-05-02,2022-05-04,4,RT2,others,,No Show,16200,16200
May022219559RT22,19559,2022-04-29,2022-05-02,2022-05-04,2,RT2,direct offline,3.0,Checked Out,13500,13500
May022219559RT23,19559,2022-04-29,2022-05-02,2022-05-08,1,RT2,direct offline,5.0,Checked Out,13500,13500
May022219559RT24,19559,2022-05-02,2022-05-02,2022-05-03,2,RT2,others,3.0,Checked Out,13500,13500
May022219559RT25,19559,2022-05-01,2022-05-02,2022-05-03,2,RT2,logtrip,,No Show,13500,13500
May022219559RT26,19559,2022-04-26,2022-05-02,2022-05-05,2,RT2,journey,,Checked Out,13500,13500
May022219559RT27,19559,2022-04-27,2022-05-02,2022-05-03,2,RT2,makeyourtrip,,Cancelled,13500,5400
May022219559RT28,19559,2022-04-29,2022-05-02,2022-05-06,2,RT2,makeyourtrip,,Checked Out,13500,13500
May022219559RT29,19559,2022-05-01,2022-05-02,2022-05-03,3,RT2,others,,Cancelled,14850,5940
May022219559RT210,19559,2022-04-29,2022-05-02,2022-05-03,2,RT2,tripster,3.0,Checked Out,13500,13500
May022219559RT211,19559,2022-04-27,2022-05-02,2022-05-04,4,RT2,tripster,,Checked Out,16200,16200
May022219559RT212,19559,2022-04-27,2022-05-02,2022-05-03,2,RT2,journey,3.0,Checked Out,13500,13500
May022219559RT213,19559,2022-04-27,2022-05-02,2022-05-03,2,RT2,makeyourtrip,3.0,Checked Out,13500,13500
May022219559RT214,19559,2022-04-11,2022-05-02,2022-05-03,2,RT2,logtrip,1.0,Checked Out,13500,13500
May022219559RT215,19559,2022-04-27,2022-05-02,2022-05-05,2,RT2,others,,Cancelled,13500,5400
May022219559RT216,19559,2022-05-02,2022-05-02,2022-05-04,2,RT2,direct online,2.0,Checked Out,13500,13500
May022219559RT217,19559,2022-04-12,2022-05-02,2022-05-07,2,RT2,tripster,5.0,Checked Out,13500,13500
May022219559RT218,19559,2022-04-26,2022-05-02,2022-05-03,3,RT2,makeyourtrip,,Checked Out,14850,14850
May022219559RT219,19559,2022-04-28,2022-05-02,2022-05-08,2,RT2,makeyourtrip,,Cancelled,13500,5400
May022219559RT31,19559,2022-04-28,2022-05-02,2022-05-03,4,RT3,makeyourtrip,,Checked Out,21600,21600
May022219559RT32,19559,2022-04-30,2022-05-02,2022-05-04,2,RT3,others,3.0,Checked Out,18000,18000
May022219559RT33,19559,2022-04-29,2022-05-02,2022-05-07,2,RT3,makeyourtrip,,Cancelled,18000,7200
May022219559RT34,19559,2022-04-27,2022-05-02,2022-05-04,1,RT3,others,,Cancelled,18000,7200
May022219559RT35,19559,2022-05-01,2022-05-02,2022-05-08,1,RT3,others,,Checked Out,18000,18000
May022219559RT36,19559,2022-04-26,2022-05-02,2022-05-08,6,RT3,logtrip,2.0,Checked Out,25200,25200
May022219559RT37,19559,2022-04-26,2022-05-02,2022-05-04,2,RT3,others,,Cancelled,18000,7200
May022219559RT38,19559,2022-04-29,2022-05-02,2022-05-08,4,RT3,logtrip,,No Show,21600,21600
May022219559RT39,19559,2022-04-27,2022-05-02,2022-05-07,1,RT3,makeyourtrip,,Checked Out,18000,18000
May022219559RT310,19559,2022-05-01,2022-05-02,2022-05-08,2,RT3,others,,Checked Out,18000,18000
May022219559RT311,19559,2022-04-27,2022-05-02,2022-05-04,2,RT3,makeyourtrip,,Cancelled,18000,7200
May022219559RT312,19559,2022-04-28,2022-05-02,2022-05-08,3,RT3,tripster,4.0,Checked Out,19800,19800
May022219559RT313,19559,2022-04-27,2022-05-02,2022-05-04,2,RT3,journey,,Checked Out,18000,18000
May022219559RT314,19559,2022-04-29,2022-05-02,2022-05-03,3,RT3,makeyourtrip,,Checked Out,19800,19800
May022219559RT41,19559,2022-04-12,2022-05-02,2022-05-05,2,RT4,makeyourtrip,,Checked Out,28500,28500
May022219559RT42,19559,2022-04-29,2022-05-02,2022-05-03,2,RT4,others,3.0,Checked Out,28500,28500
May022219560RT11,19560,2022-05-01,2022-05-02,2022-05-04,1,RT1,tripster,5.0,Checked Out,9750,9750
May022219560RT12,19560,2022-05-02,2022-05-02,2022-05-03,2,RT1,logtrip,5.0,Checked Out,9750,9750
May022219560RT13,19560,2022-05-02,2022-05-02,2022-05-04,1,RT1,others,5.0,Checked Out,9750,9750
May022219560RT14,19560,2022-05-02,2022-05-02,2022-05-03,2,RT1,others,,Checked Out,9750,9750
May022219560RT15,19560,2022-05-02,2022-05-02,2022-05-05,3,RT1,direct offline,,Checked Out,10725,10725
May022219560RT16,19560,2022-05-02,2022-05-02,2022-05-03,1,RT1,others,5.0,Checked Out,9750,9750
May022219560RT17,19560,2022-05-01,2022-05-02,2022-05-03,1,RT1,makeyourtrip,5.0,Checked Out,9750,9750
May022219560RT18,19560,2022-04-30,2022-05-02,2022-05-03,2,RT1,others,,Checked Out,9750,9750
May022219560RT19,19560,2022-04-28,2022-05-02,2022-05-04,1,RT1,makeyourtrip,,Cancelled,9750,3900
May022219560RT110,19560,2022-05-02,2022-05-02,2022-05-06,1,RT1,makeyourtrip,1.0,Checked Out,9750,9750
May022219560RT111,19560,2022-04-11,2022-05-02,2022-05-03,1,RT1,others,,Checked Out,9750,9750
May022219560RT112,19560,2022-04-29,2022-05-02,2022-05-04,1,RT1,makeyourtrip,,Cancelled,9750,3900
May022219560RT113,19560,2022-04-29,2022-05-02,2022-05-03,3,RT1,others,,Cancelled,10725,4290
May022219560RT114,19560,2022-05-02,2022-05-02,2022-05-03,2,RT1,direct offline,,Cancelled,9750,3900
May022219560RT21,19560,2022-05-01,2022-05-02,2022-05-07,1,RT2,others,,Checked Out,13500,13500
May022219560RT22,19560,2022-04-11,2022-05-02,2022-05-05,1,RT2,logtrip,3.0,Checked Out,13500,13500
May022219560RT23,19560,2022-04-12,2022-05-02,2022-05-04,1,RT2,logtrip,5.0,Checked Out,13500,13500
May022219560RT24,19560,2022-05-02,2022-05-02,2022-05-04,1,RT2,others,,Checked Out,13500,13500
May022219560RT25,19560,2022-05-02,2022-05-02,2022-05-03,1,RT2,others,5.0,Checked Out,13500,13500
May022219560RT26,19560,2022-05-02,2022-05-02,2022-05-03,1,RT2,logtrip,,Checked Out,13500,13500
May022219560RT27,19560,2022-05-02,2022-05-02,2022-05-03,1,RT2,direct online,5.0,Checked Out,13500,13500
May022219560RT28,19560,2022-05-01,2022-05-02,2022-05-04,1,RT2,others,,No Show,13500,13500
May022219560RT29,19560,2022-04-30,2022-05-02,2022-05-03,1,RT2,others,5.0,Checked Out,13500,13500
May022219560RT210,19560,2022-05-01,2022-05-02,2022-05-03,2,RT2,others,,Cancelled,13500,5400
May022219560RT211,19560,2022-04-26,2022-05-02,2022-05-03,2,RT2,tripster,5.0,Checked Out,13500,13500
May022219560RT212,19560,2022-05-02,2022-05-02,2022-05-05,4,RT2,direct offline,3.0,Checked Out,16200,16200
May022219560RT213,19560,2022-05-02,2022-05-02,2022-05-04,1,RT2,others,,Checked Out,13500,13500
May022219560RT214,19560,2022-05-02,2022-05-02,2022-05-03,1,RT2,makeyourtrip,,Checked Out,13500,13500
May022219560RT215,19560,2022-05-01,2022-05-02,2022-05-03,2,RT2,makeyourtrip,5.0,Checked Out,13500,13500
May022219560RT216,19560,2022-04-30,2022-05-02,2022-05-04,1,RT2,others,4.0,Checked Out,13500,13500
May022219560RT217,19560,2022-05-02,2022-05-02,2022-05-03,1,RT2,others,,Checked Out,13500,13500
May022219560RT218,19560,2022-05-02,2022-05-02,2022-05-06,1,RT2,others,,Checked Out,13500,13500
May022219560RT219,19560,2022-05-01,2022-05-02,2022-05-03,3,RT2,tripster,,Checked Out,14850,14850
May022219560RT220,19560,2022-05-01,2022-05-02,2022-05-04,1,RT2,tripster,,No Show,13500,13500
May022219560RT221,19560,2022-04-30,2022-05-02,2022-05-04,2,RT2,makeyourtrip,5.0,Checked Out,13500,13500
May022219560RT31,19560,2022-05-02,2022-05-02,2022-05-03,2,RT3,others,4.0,Checked Out,18000,18000
May022219560RT32,19560,2022-04-27,2022-05-02,2022-05-04,1,RT3,makeyourtrip,5.0,Checked Out,18000,18000
May022219560RT33,19560,2022-05-02,2022-05-02,2022-05-03,2,RT3,others,2.0,Checked Out,18000,18000
May022219560RT34,19560,2022-05-01,2022-05-02,2022-05-05,1,RT3,makeyourtrip,,Cancelled,18000,7200
May022219560RT35,19560,2022-05-01,2022-05-02,2022-05-03,2,RT3,makeyourtrip,,Checked Out,18000,18000
May022219560RT36,19560,2022-05-01,2022-05-02,2022-05-03,1,RT3,direct online,5.0,Checked Out,18000,18000
May022219560RT37,19560,2022-05-02,2022-05-02,2022-05-05,1,RT3,makeyourtrip,3.0,Checked Out,18000,18000
May022219560RT38,19560,2022-04-30,2022-05-02,2022-05-03,2,RT3,others,,Cancelled,18000,7200
May022219560RT39,19560,2022-04-12,2022-05-02,2022-05-03,2,RT3,others,5.0,Checked Out,18000,18000
May022219560RT310,19560,2022-04-12,2022-05-02,2022-05-04,2,RT3,others,,Checked Out,18000,18000
May022219560RT311,19560,2022-04-29,2022-05-02,2022-05-05,2,RT3,others,,Cancelled,18000,7200
May022219560RT41,19560,2022-05-02,2022-05-02,2022-05-03,1,RT4,others,,Cancelled,28500,11400
May022219560RT42,19560,2022-04-30,2022-05-02,2022-05-04,2,RT4,others,,Checked Out,28500,28500
May022219560RT43,19560,2022-05-01,2022-05-02,2022-05-03,3,RT4,others,3.0,Checked Out,31350,31350
May022219560RT44,19560,2022-05-02,2022-05-02,2022-05-05,1,RT4,makeyourtrip,5.0,Checked Out,28500,28500
May022219560RT45,19560,2022-04-26,2022-05-02,2022-05-03,2,RT4,logtrip,,Cancelled,28500,11400
May022219560RT46,19560,2022-04-28,2022-05-02,2022-05-03,2,RT4,others,,Cancelled,28500,11400
May022219560RT47,19560,2022-05-02,2022-05-02,2022-05-03,1,RT4,makeyourtrip,,Cancelled,28500,11400
May022219560RT48,19560,2022-04-30,2022-05-02,2022-05-04,1,RT4,direct online,,No Show,28500,28500
May022219560RT49,19560,2022-05-01,2022-05-02,2022-05-03,1,RT4,others,5.0,Checked Out,28500,28500
May022219560RT410,19560,2022-04-30,2022-05-02,2022-05-03,1,RT4,others,,Cancelled,28500,11400
May022219560RT411,19560,2022-05-01,2022-05-02,2022-05-04,1,RT4,makeyourtrip,,Cancelled,28500,11400
May022219561RT11,19561,2022-04-08,2022-05-02,2022-05-07,2,RT1,others,,Cancelled,9750,3900
May022219561RT12,19561,2022-04-26,2022-05-02,2022-05-03,2,RT1,logtrip,,Cancelled,9750,3900
May022219561RT13,19561,2022-05-01,2022-05-02,2022-05-03,2,RT1,logtrip,,Cancelled,9750,3900
